Recency,Frequency,Monetary,avg_quantity_per_order,max_quantity,min_quantity,std_quantity,total_items_purchased,unique_products,unique_invoices,total_revenue,avg_order_value,max_order_value,min_order_value,std_order_value,revenue_per_item,active_days,active_months,customer_tenure_days,days_since_first_purchase,purchase_span_days,avg_days_between_orders,order_consistency,spend_consistency
27,5,33.74,42.4375,408,4,98.608294951963,679,14,5,33.74,2.10875,4.95,0.65,1.1318355298658311,0.0496907216494845,5,5,339,366,339,84.75,0.0147492625368731,0.989171054923133
104,4,103.91,18.5625,48,3,12.581007353616243,1188,44,4,103.91,1.62359375,4.95,0.42,1.0281781810677613,0.0874663299663299,4,3,131,235,131,43.66666666666666,0.0305343511450381,0.800518300194531
39,8,299.4,14.814814814814817,40,2,9.367021238434008,1600,74,8,299.4,2.772222222222222,12.75,0.42,1.938988720587868,0.1871249999999999,8,7,326,365,326,46.57142857142857,0.0245398773006134,0.9432571832625852
159,1,37.93,5.75,12,1,4.287932326467343,69,12,1,37.93,3.160833333333333,9.95,1.25,2.607044506832605,0.5497101449275362,1,1,0,159,0,0.0,1.0,0.8762945196118204
64,4,312.58,12.411764705882351,72,1,10.333762145499612,1477,114,4,312.58,2.6267226890756303,12.75,0.55,2.132949779397067,0.2116316858496953,4,3,182,247,182,60.66666666666666,0.0219780219780219,0.8384183833234443
27,3,134.62,13.434782608695652,40,2,9.05291350708444,927,59,3,134.62,1.9510144927536237,9.95,0.19,1.920691622465824,0.1452211434735706,3,3,333,361,333,166.5,0.009009009009009,0.6679974283305059
51,1,22.51,62.875,120,7,36.97003290955167,1006,15,1,22.51,1.406875,4.15,0.19,0.9008789689334894,0.0223757455268389,1,1,0,51,0,0.0,1.0,0.7401181363952613
12,3,445.91,4.020408163265306,80,1,8.315545641731989,788,157,3,445.91,2.2750510204081635,14.95,0.06,2.330495819909218,0.5658756345177666,3,2,52,64,52,26.0,0.0576923076923076,0.683096795020201
32,6,524.67,11.796511627906977,96,2,10.628736812981597,2029,77,6,524.67,3.0504069767441857,8.5,0.29,2.424957070231484,0.2585855101034992,6,6,267,299,267,53.4,0.0224719101123595,0.8906409377382406
3,9,612.27,8.953846153846154,48,1,7.003896049565309,1746,119,9,612.27,3.139846153846154,19.95,0.29,2.425866935464616,0.3506701030927835,8,7,365,368,365,45.625,0.0246575342465753,0.9165114153566294
63,2,65.49,13.2,40,2,11.104696561108083,198,15,2,65.49,4.366,12.75,0.39,3.968246824120553,0.3307575757575757,2,2,80,144,80,80.0,0.025,0.8787808163642998
4,6,308.92,9.719101123595506,48,1,12.12153302265036,865,64,6,308.92,3.471011235955056,12.75,0.29,3.122333424097425,0.3571329479768786,6,5,294,298,294,58.8,0.0204081632653061,0.8420015750460617
23,2,33.07,15.533333333333331,48,1,14.237107785475184,233,14,2,33.07,2.2046666666666668,9.95,0.29,3.2795249365607524,0.141931330472103,2,2,169,192,169,169.0,0.0118343195266272,0.5151662157245077
136,2,139.24,11.348837209302326,36,2,8.3833273338904,488,38,2,139.24,3.238139534883721,12.75,0.42,3.2599140039884147,0.285327868852459,2,1,25,162,25,25.0,0.08,0.7601419962590699
32,1,27.84,10.0,24,2,7.25718035235908,130,13,1,27.84,2.1415384615384614,5.75,0.29,1.7693305991902049,0.2141538461538461,1,1,0,32,0,0.0,1.0,0.7733054558977828
30,10,677.68,8.32484076433121,25,1,5.750380768339755,1307,86,10,677.68,4.316433121019108,18.0,0.42,4.913190776478708,0.5185003825554705,10,9,338,369,338,37.55555555555556,0.029585798816568,0.7299668291083843
8,2,99.36,8.481481481481481,24,1,5.950891144451007,229,21,2,99.36,3.68,12.5,0.83,3.0972866537317167,0.4338864628820961,2,2,31,39,31,31.0,0.064516129032258,0.8981553674425828
29,6,268.91,5.068965517241379,36,1,6.806293938804678,588,107,6,268.91,2.318189655172414,14.95,0.19,2.03678501955706,0.4573299319727891,6,3,203,232,203,40.6,0.0295566502463054,0.7633696953334355
7,2,2.61,27.0,48,12,15.0996688705415,108,4,2,2.61,0.6525,1.25,0.19,0.4598822313013046,0.0241666666666666,2,2,364,372,364,364.0,0.0054945054945054,0.4469538610784904
240,1,34.45,4.833333333333333,8,1,2.9944392908634274,29,6,1,34.45,5.741666666666667,12.75,1.95,4.508704544175263,1.1879310344827587,1,1,0,240,0,0.0,1.0,1.0422898197976025
22,10,230.48,20.76086956521739,288,2,51.07823401741845,955,18,10,230.48,5.010434782608696,11.95,0.42,2.948315493838427,0.2413403141361256,10,10,344,366,344,38.22222222222222,0.0290697674418604,1.2690056786059187
5,4,197.22,8.39622641509434,24,1,4.5671890978415455,445,47,4,197.22,3.721132075471698,18.0,0.83,4.330539875908776,0.443191011235955,4,4,327,332,327,109.0,0.0122324159021406,0.6980778986926351
123,2,355.56,2.054054054054054,25,1,3.1271986198421486,304,138,2,355.56,2.4024324324324327,9.95,0.29,1.661598124919771,1.1696052631578948,2,2,131,254,131,131.0,0.015267175572519,0.9026277896498178
1,23,978.75,17.885714285714286,72,1,11.399499935069583,3756,52,23,978.75,4.660714285714286,15.0,0.29,2.8809781971618973,0.2605830670926518,23,13,365,367,365,16.59090909090909,0.0630136986301369,1.200912256895078
256,3,106.99,8.379310344827585,24,1,5.857923773484987,243,28,3,106.99,3.6893103448275855,21.95,0.55,4.261039386141168,0.4402880658436214,3,2,54,311,54,27.0,0.0555555555555555,0.7012512308016756
29,12,1089.78,6.298076923076923,50,1,7.253179554735136,1965,231,12,1089.78,3.492884615384616,19.95,0.12,3.605373626051556,0.5545954198473282,12,6,335,364,335,30.454545454545453,0.035820895522388,0.7584367521510433
45,1,7.54,18.272727272727277,25,12,6.543560331973858,201,11,1,7.54,0.6854545454545454,1.25,0.42,0.3842489723177834,0.0375124378109452,1,1,0,45,0,0.0,1.0,0.4951815454894807
30,1,26.85,12.4,24,4,5.461553938996797,186,15,1,26.85,1.79,4.95,0.55,1.1622330722732486,0.1443548387096774,1,1,0,30,0,0.0,1.0,0.827847849962861
319,1,99.84,2.821428571428572,12,1,2.816006779092369,79,27,1,99.84,3.565714285714286,39.95,0.29,7.220266450696098,1.2637974683544304,1,1,0,319,0,0.0,1.0,0.4337711322498966
78,3,211.07,10.8,48,2,9.729911944137928,648,57,3,211.07,3.5178333333333334,18.0,0.19,4.00536127643965,0.3257253086419753,3,3,240,318,240,120.0,0.0125,0.7028130716341806
355,1,73.36,9.947368421052632,48,1,11.19758745946111,189,19,1,73.36,3.8610526315789473,19.95,0.42,4.497390471443588,0.3881481481481481,1,1,0,355,0,0.0,1.0,0.7023428027598435
58,2,27.89,16.11764705882353,24,4,8.04582463875811,274,15,2,27.89,1.6405882352941177,5.75,0.55,1.2326570416595777,0.1017883211678832,2,2,78,137,78,78.0,0.0256410256410256,0.7348142615198241
29,7,919.13,2.410828025477707,12,1,2.0906021150752507,757,218,7,919.13,2.927165605095541,12.75,0.19,2.5013205313598554,1.2141743725231176,7,6,303,332,303,50.5,0.0231023102310231,0.8360176050373423
38,15,1226.47,9.0,96,1,13.052444229580155,2466,111,15,1226.47,4.476167883211679,24.95,0.12,3.2495069652948163,0.4973519870235199,15,8,217,256,217,15.5,0.0691244239631336,1.0533381683494043
307,2,189.57,4.946428571428571,25,1,7.046390804988279,277,53,2,189.57,3.385178571428572,26.95,0.29,5.079537198343038,0.6843682310469313,2,2,51,358,51,51.0,0.0392156862745098,0.5568151753970998
3,13,433.78,16.40366972477064,50,2,11.595421999903811,3576,127,13,433.78,1.989816513761468,9.95,0.21,1.859966295542888,0.1213031319910514,13,10,323,326,323,26.916666666666668,0.0402476780185758,0.6957482390133393
31,6,711.97,5.1580547112462005,75,1,6.9916721269767725,1697,240,6,711.97,2.1640425531914893,9.95,0.14,1.8492718766567189,0.4195462581025339,6,5,245,277,245,49.0,0.0244897959183673,0.7595072168861385
43,1,23.83,14.789473684210526,36,4,6.88459590816436,281,19,1,23.83,1.2542105263157894,4.25,0.42,0.8741746316095587,0.0848042704626334,1,1,0,43,0,0.0,1.0,0.669206863203917
166,1,33.6,9.8,12,1,4.919349550499538,49,5,1,33.6,6.720000000000001,28.0,1.25,11.896196871269408,0.6857142857142857,1,1,0,166,0,0.0,1.0,0.5210838565105228
134,1,0.17,1440.0,1440,1440,0.0,1440,1,1,0.17,0.17,0.17,0.17,0.0,0.0001180555555555,1,1,0,134,0,0.0,1.0,0.17
9,2,606.33,3.546728971962617,26,1,3.632813877421051,759,191,2,606.33,2.833317757009346,12.75,0.12,2.2813832641813967,0.7988537549407115,2,2,31,40,31,31.0,0.064516129032258,0.863452248305463
185,2,16.14,24.25,72,1,32.25290684574027,97,4,2,16.14,4.035,12.75,0.85,5.82347834202206,0.1663917525773195,2,2,184,370,184,184.0,0.0108695652173913,0.5913406327020412
29,2,212.74,4.666666666666667,12,1,3.3512339862756866,126,26,2,212.74,7.87925925925926,40.0,0.83,9.82055455348076,1.6884126984126986,2,2,92,122,92,92.0,0.0217391304347826,0.7281751799610544
29,5,165.56,13.741573033707866,100,2,11.632173338991969,1223,87,5,165.56,1.860224719101124,7.95,0.04,1.6122520792696453,0.1353720359771054,5,4,339,369,339,84.75,0.0147492625368731,0.7121153176079471
261,1,62.03,9.533333333333331,24,1,8.683865718073019,143,15,1,62.03,4.1353333333333335,12.75,0.65,3.665183422942094,0.4337762237762237,1,1,0,261,0,0.0,1.0,0.8864245965114462
128,3,81.36,16.0,64,2,13.960470509338332,624,36,3,81.36,2.086153846153846,8.5,0.12,2.522003814205364,0.1303846153846153,3,3,90,219,90,45.0,0.0333333333333333,0.5923201552876584
20,1,65.3,4.416666666666667,12,1,2.6443192398846707,53,12,1,65.3,5.441666666666666,18.0,2.1,4.083605433110958,1.232075471698113,1,1,0,20,0,0.0,1.0,1.0704345052477036
12,2,56.83,2.208333333333333,6,1,1.1025333147551268,53,21,2,56.83,2.3679166666666664,4.95,0.85,1.217538426022185,1.072264150943396,2,1,0,12,0,0.0,2.0,1.0678131386044254
170,1,53.24,8.954545454545455,24,3,5.009298712701567,197,22,1,53.24,2.42,5.95,0.29,1.6969973482595666,0.270253807106599,1,1,0,170,0,0.0,1.0,0.8972941710757264
227,2,11.85,168.0,320,80,91.21403400793103,840,4,2,11.85,2.37,2.55,1.65,0.4024922359499621,0.0141071428571428,2,2,26,253,26,26.0,0.0769230769230769,1.689848926967291
65,1,74.34,10.625,24,2,5.640016188690921,255,24,1,74.34,3.0975,12.5,0.39,3.076836673117941,0.2915294117647058,1,1,0,65,0,0.0,1.0,0.7597802532597044
2,12,459.25,16.229166666666668,360,2,27.99849628223481,3116,115,12,459.25,2.391927083333333,9.95,0.1,2.212243403026999,0.1473844672657253,12,9,364,366,364,33.09090909090909,0.0329670329670329,0.7446282187331585
57,3,129.71,15.333333333333334,64,1,15.764527433553218,644,39,3,129.71,3.0883333333333334,14.95,0.19,3.10878136006948,0.2014130434782609,3,3,310,367,310,155.0,0.0096774193548387,0.7516421689766206
18,14,747.83,16.622093023255815,216,1,19.47354421384577,2859,140,14,747.83,4.347848837209303,295.0,0.04,24.27875158212161,0.2615704791885275,14,10,341,359,341,26.23076923076923,0.0410557184750733,0.1719961851393134
18,1,28.05,10.727272727272728,36,4,10.13006326822206,118,11,1,28.05,2.5500000000000003,4.95,0.42,1.4838396139745025,0.2377118644067796,1,1,0,18,0,0.0,1.0,1.0266363357977175
41,9,742.87,2.548523206751055,48,1,4.19275605280287,604,161,9,742.87,3.1344725738396626,16.95,0.12,2.7349637148398123,1.2299172185430465,9,6,293,335,293,36.625,0.030716723549488,0.8392243708782847
57,4,280.55,11.126315789473685,48,1,8.112561975979581,1057,91,4,280.55,2.9531578947368424,12.75,0.29,2.641945311318067,0.2654210028382214,4,3,218,275,218,72.66666666666667,0.018348623853211,0.8108737617666357
232,2,179.11,9.423076923076923,36,2,6.4848122830894654,490,49,2,179.11,3.4444230769230773,12.75,0.42,3.542004757174836,0.3655306122448979,2,2,90,323,90,90.0,0.0222222222222222,0.7583486282091735
362,1,99.06,2.027027027027027,10,1,1.7870908465138793,75,32,1,99.06,2.6772972972972973,12.75,0.16,2.654300126051905,1.3208,1,1,0,362,0,0.0,1.0,0.7326429699111334
212,2,26.47,15.357142857142858,48,6,11.4462432053702,215,13,2,26.47,1.8907142857142856,4.25,0.29,1.0499484550404168,0.1231162790697674,2,2,159,372,159,159.0,0.0125786163522012,0.9223228423453256
65,2,148.07,6.783783783783784,24,1,4.540772909826984,251,37,2,148.07,4.001891891891892,16.95,0.55,3.8620689891400017,0.5899203187250995,2,2,12,77,12,12.0,0.1666666666666666,0.8230841439787432
23,3,109.92,7.333333333333333,12,2,3.637412436165196,198,22,3,109.92,4.071111111111112,25.0,1.25,4.7058526026586,0.5551515151515152,3,3,164,187,164,82.0,0.0182926829268292,0.7134974200374905
133,2,66.26,14.571428571428571,48,2,15.484093220371118,306,17,2,66.26,3.1552380952380954,9.95,0.12,2.674173926743769,0.2165359477124183,2,2,70,204,70,70.0,0.0285714285714285,0.8587612231069367
46,1,90.84,10.555555555555555,24,2,6.091187413186701,285,27,1,90.84,3.364444444444445,16.95,0.55,3.507719326256716,0.3187368421052631,1,1,0,46,0,0.0,1.0,0.746373986695914
29,1,12.34,19.33333333333333,36,12,9.266426855410163,116,6,1,12.34,2.056666666666666,4.95,0.79,1.4844078505136875,0.1063793103448275,1,1,0,29,0,0.0,1.0,0.8278297245926913
41,1,93.15,4.433333333333334,36,1,6.876663852997792,133,29,1,93.15,3.105,14.95,0.39,3.046350841297808,0.7003759398496241,1,1,0,41,0,0.0,1.0,0.7673580768898717
102,6,174.23,4.769230769230769,25,1,6.24191785123278,310,46,6,174.23,2.6804615384615382,12.75,0.39,2.296523480427284,0.5620322580645161,6,6,271,373,271,54.2,0.022140221402214,0.8131176842441621
22,2,22.65,13.2,24,6,7.155417527999327,66,3,2,22.65,4.529999999999999,4.95,4.25,0.3834057902536162,0.3431818181818181,2,2,56,78,56,56.0,0.0357142857142857,3.274527280364734
16,5,585.69,5.221153846153846,25,1,5.747432496751869,1086,162,5,585.69,2.815817307692308,16.65,0.29,2.575716082654095,0.5393093922651934,5,5,296,313,296,74.0,0.0168918918918918,0.7874834697732075
3,21,1377.92,8.038876889848812,192,1,16.25189301101632,3722,284,21,1377.92,2.9760691144708424,16.95,0.29,2.566473250901673,0.3702095647501343,21,12,359,363,359,17.95,0.0584958217270195,0.8344571527960948
67,2,79.0,7.208333333333333,24,1,5.274872070706438,173,22,2,79.0,3.2916666666666665,12.5,0.85,2.670518052113984,0.4566473988439306,2,2,224,291,224,224.0,0.0089285714285714,0.8967853093028317
115,1,69.64999999999999,7.2,24,1,6.7461923416925424,72,10,1,69.64999999999999,6.964999999999999,40.0,0.55,11.816397505162051,0.967361111111111,1,1,0,115,0,0.0,1.0,0.5434444427300815
56,1,21.18,13.75,24,3,11.84271928232701,55,4,1,21.18,5.295,12.75,0.19,6.157301898288459,0.3850909090909091,1,1,0,56,0,0.0,1.0,0.7398039198634621
253,1,40.67,11.0,24,2,6.806859285554045,209,19,1,40.67,2.1405263157894736,7.95,0.29,1.9702946020109409,0.1945933014354067,1,1,0,253,0,0.0,1.0,0.7206444486483935
36,3,199.82,10.93846153846154,48,2,8.259231431928388,711,65,3,199.82,3.074153846153846,14.95,0.29,3.5910474152343825,0.2810407876230661,3,2,20,57,20,10.0,0.15,0.6695974944525603
18,6,239.97,34.9496855345912,150,12,24.458644699439027,5557,35,6,239.97,1.5092452830188678,4.95,0.42,1.2465844714734529,0.0431833723231959,6,1,0,18,0,0.0,6.0,0.6717954753906978
267,2,63.52,9.636363636363637,48,3,9.30716802380706,212,22,2,63.52,2.887272727272727,12.75,0.29,2.4091021481400827,0.2996226415094339,2,1,0,267,0,0.0,2.0,0.8469305411830936
220,2,337.93,9.037037037037036,24,1,6.418323544361937,976,107,2,337.93,3.1289814814814814,14.95,0.29,2.867613857076772,0.3462397540983606,2,2,43,264,43,43.0,0.0465116279069767,0.8090211683765232
64,8,112.96,103.74468085106383,300,24,53.52547872990484,4876,21,8,112.96,2.403404255319149,4.25,0.72,1.1489414345307154,0.0231665299425758,8,6,270,335,270,38.57142857142857,0.0296296296296296,1.1184131017716652
4,10,539.95,8.133858267716535,25,1,6.365036197012264,1033,88,10,539.95,4.251574803149607,16.95,0.29,3.976390128331652,0.5227008712487899,10,8,356,361,356,39.55555555555556,0.0280898876404494,0.8543491755086651
33,1,94.74,8.030303030303031,24,2,4.606278653132378,265,33,1,94.74,2.87090909090909,11.95,0.55,2.3640542025781204,0.3575094339622641,1,1,0,33,0,0.0,1.0,0.8534075011957011
212,2,186.74,18.74418604651163,48,4,8.684246787768172,1612,73,2,186.74,2.1713953488372093,18.0,0.42,3.2181507889910934,0.1158436724565756,2,2,107,319,107,107.0,0.0186915887850467,0.5147742357869972
35,3,90.35,10.727272727272728,24,4,4.309569650486063,590,47,3,90.35,1.6427272727272726,4.15,0.42,1.0720134302390034,0.1531355932203389,3,3,103,138,103,51.5,0.029126213592233,0.7928169039607945
37,1,8.48,18.666666666666668,32,12,7.211102550927978,168,9,1,8.48,0.9422222222222224,1.79,0.42,0.4798639853588144,0.0504761904761904,1,1,0,37,0,0.0,1.0,0.6366951500571635
108,3,134.39,4.111111111111111,12,1,3.220828678110243,185,40,3,134.39,2.986444444444445,12.75,0.39,2.370826625649562,0.7264324324324325,3,2,258,366,258,129.0,0.0116279069767441,0.88596797643633
16,12,1796.46,10.851153039832283,50,1,8.544548592084668,5176,309,12,1796.46,3.766163522012578,165.0,0.42,9.74230431898904,0.3470749613601236,12,8,273,289,273,24.818181818181817,0.0439560439560439,0.3505917734387004
41,2,99.57,11.0,36,2,7.080489625254268,176,15,2,99.57,6.223125,12.5,0.85,2.739848459921339,0.5657386363636363,2,2,285,326,285,285.0,0.0070175438596491,1.66400458914073
326,1,110.0,4.0,4,4,0.0,4,1,1,110.0,110.0,110.0,110.0,0.0,27.5,1,1,0,326,0,0.0,1.0,110.0
36,5,144.31,8.6,48,1,9.484352438436192,301,31,5,144.31,4.123142857142857,12.75,0.19,3.4243279902593957,0.4794352159468438,5,5,266,303,266,66.5,0.018796992481203,0.9319252248523102
292,1,355.39,1.5180722891566265,8,1,1.1724629671527778,126,75,1,355.39,4.281807228915662,12.75,0.85,3.2139930883781056,2.8205555555555555,1,1,0,292,0,0.0,1.0,1.0160926083919273
51,3,44.04,19.375,80,1,20.16225847137832,310,11,3,44.04,2.7525,9.95,0.95,2.1623274497633327,0.1420645161290322,3,3,222,274,222,111.0,0.0135135135135135,0.8704032215911087
5,18,1231.58,10.495495495495495,144,1,13.566905606839786,4660,234,18,1231.58,2.7738288288288286,16.95,0.12,2.740124847212118,0.2642875536480686,18,11,354,359,354,20.823529411764707,0.0508474576271186,0.7416407050947605
154,2,454.66,9.24390243902439,100,1,13.179258840894756,758,75,2,454.66,5.544634146341464,39.95,0.42,5.960004183261842,0.5998153034300792,2,2,99,254,99,99.0,0.0202020202020202,0.7966423583014202
138,2,31.89,17.555555555555557,60,6,16.22714581921012,316,16,2,31.89,1.7716666666666667,4.25,0.42,1.3361412834770747,0.1009177215189873,2,2,230,369,230,230.0,0.008695652173913,0.7583730826543791
52,3,128.8,15.25,48,2,12.326228029527014,610,29,3,128.8,3.22,12.75,0.83,3.1024027082412378,0.2111475409836065,4,3,281,334,281,140.5,0.0106761565836298,0.7849058780922225
180,1,42.27,9.25,32,1,7.448306702014406,111,12,1,42.27,3.5225000000000004,18.0,0.85,4.746024412839943,0.3808108108108108,1,1,0,180,0,0.0,1.0,0.6130325503192603
202,2,41.95,108.57142857142856,392,4,161.61565223584952,760,7,2,41.95,5.992857142857143,12.75,0.85,4.714200937188664,0.0551973684210526,2,2,50,252,50,50.0,0.04,1.0487655594774334
10,8,505.56,10.435483870967742,48,1,7.505574795300262,1941,124,8,505.56,2.7180645161290324,12.75,0.12,2.711904191110209,0.2604636785162287,8,7,362,373,362,51.71428571428572,0.0220994475138121,0.7322561079670741
29,13,848.53,7.984962406015038,36,1,6.50988172215554,1062,58,13,848.53,6.379924812030075,25.0,0.42,5.037782475160198,0.7989924670433145,13,10,342,371,342,28.5,0.0380116959064327,1.0566668869369626
16,2,57.59,8.210526315789474,12,4,2.8978717740289075,156,19,2,57.59,3.031052631578948,12.75,0.85,2.590611027745389,0.3691666666666667,2,2,258,275,258,258.0,0.0077519379844961,0.8441606757616966
22,10,1017.16,4.339108910891089,48,1,4.810178950568895,1753,280,10,1017.16,2.5177227722772275,16.95,0.29,2.5009929070209247,0.5802395892755277,11,7,339,361,339,37.66666666666666,0.0294985250737463,0.7191453508026715
46,3,728.98,12.556390977443607,48,1,7.877279037777742,3340,257,3,728.98,2.7405263157894737,16.65,0.29,3.0773758278925434,0.2182574850299401,3,2,68,114,68,34.0,0.0441176470588235,0.6721299265674898
17,3,271.21,1.755813953488372,30,1,3.4091090659882104,151,83,3,271.21,3.1536046511627904,12.75,0.39,2.970862783292858,1.796092715231788,3,2,343,361,343,171.5,0.0087463556851311,0.7941862570601464
1,8,799.94,8.450592885375494,48,1,7.843871435173864,2138,183,8,799.94,3.161818181818182,24.95,0.12,3.993271704169263,0.3741534144059869,8,4,70,71,70,10.0,0.1142857142857142,0.6332157289133974
38,1,40.18,2.555555555555556,12,1,3.501633605689883,46,18,1,40.18,2.232222222222222,9.95,0.75,2.0813698983109106,0.8734782608695653,1,1,0,38,0,0.0,1.0,0.7244252705414697
28,4,438.04,7.547826086956522,24,1,4.7540259545469965,868,96,4,438.04,3.8090434782608695,25.0,0.29,3.5054161036168825,0.5046543778801843,4,4,225,254,225,75.0,0.0177777777777777,0.8454365569482084
359,1,0.42,192.0,192,192,0.0,192,1,1,0.42,0.42,0.42,0.42,0.0,0.0021874999999999,1,1,0,359,0,0.0,1.0,0.42
51,6,172.86,11.48076923076923,64,1,11.185583131196918,597,50,6,172.86,3.3242307692307693,16.95,0.21,3.730031459760011,0.2895477386934673,6,4,306,357,306,61.2,0.0196078431372549,0.7027925284453461
50,6,497.57,10.264705882352942,24,1,6.943406458373827,1396,128,6,497.57,3.658602941176471,16.95,0.39,3.5563541824185765,0.3564255014326647,6,4,283,333,283,56.6,0.0212014134275618,0.8029671958544787
